Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC
2018,7,25,20,0,0,0,0,4226
2018,7,25,21,0,0,0,0,1164
2018,7,25,22,0,0,0,0,75
2018,7,25,23,0,0,0,0,0
2018,7,26,0,0,0,0,0,0
2018,7,26,1,0,0,0,0,0
2018,7,26,2,0,0,0,0,0
2018,7,26,3,0,0,0,0,0
2018,7,26,4,0,0,0,0,0
2018,7,26,5,109.725,36.775,48.9,46.85,0
2018,7,26,6,548.475,172.75,218.8,266.775,1
2018,7,26,7,1412.775,437.525,583.675,724.7,89
2018,7,26,8,2469.275,744.15,1023.175,1221.875,967
2018,7,26,9,3355.1,1124.325,1452.6,1651.975,3509
2018,7,26,10,3921.15,1345.075,1785.475,1882.1,7817
2018,7,26,11,3985.45,1449.3,1909.55,1944.225,12026
2018,7,26,12,3976.05,1503.5,1954.625,1959.25,15451
2018,7,26,13,3953.275,1434.05,1850.2,1915.8,17875
2018,7,26,14,3770.8,1288.175,1834.9,1639.925,17957
2018,7,26,15,3100.15,944.325,1581.175,955.85,17896
2018,7,26,16,2217.375,689.65,1218.55,471.85,17905
2018,7,26,17,1085.385714,274.6714286,649.2714286,391.7,16854
2018,7,26,18,357.95,109.2,177,193.825,11863
2018,7,26,19,37.775,8.25,16.275,20.4,9005
2018,7,26,20,0,0,0,0,4077
2018,7,26,21,0,0,0,0,1172
2018,7,26,22,0,0,0,0,71
2018,7,26,23,0,0,0,0,0
2018,7,27,0,0,0,0,0,0
2018,7,27,1,0,0,0,0,0
2018,7,27,2,0,0,0,0,0
2018,7,27,3,0,0,0,0,0
2018,7,27,4,0,0,0,0,0
2018,7,27,5,99.675,32.325,40.375,44.15,0
2018,7,27,6,529.25,150.025,187.775,264.75,1
2018,7,27,7,1481.55,443.125,595.7,717.375,77
2018,7,27,8,2465.775,786.575,1081.9,1181.925,886
2018,7,27,9,3262.375,1092.15,1448.275,1568.6,3502
2018,7,27,10,3814.55,1299.65,1766.075,1818.35,8235
2018,7,27,11,3500.475,1440.825,1888.675,1543.75,12660
2018,7,27,12,2222.075,940.675,1711.45,647.475,15961
2018,7,27,13,393.4,57.625,594.65,765.575,17771
2018,7,27,14,1291.8,134.425,58.85,1560.375,17081
2018,7,27,15,1422.325,208.525,197.025,726.95,13379
2018,7,27,16,1443.45,319.425,444.95,376.4,1551
2018,7,27,17,351.9857143,182.9285714,511.8285714,178.8714286,1654
2018,7,27,18,145.775,68.1,104.65,181.7,3097
2018,7,27,19,64.875,1.725,5.85,23.075,5240
2018,7,27,20,0,0,0,0,2519
2018,7,27,21,0,0,0,0,1096
2018,7,27,22,0,0,0,0,30
2018,7,27,23,0,0,0,0,0
2018,7,28,0,0,0,0,0,0
2018,7,28,1,0,0,0,0,0
2018,7,28,2,0,0,0,0,0
2018,7,28,3,0,0,0,0,0
2018,7,28,4,0,0,0,0,0
2018,7,28,5,87.725,24.3,11.7,48.975,0
2018,7,28,6,433.825,80.475,120.875,151.675,0
2018,7,28,7,1226.2,226.125,218.675,551.45,53
2018,7,28,8,1700.25,700.175,684.025,899.325,652
2018,7,28,9,2009.325,860.3,960.825,1079.35,1934
2018,7,28,10,3497.1,1135.8,1451.525,1066.35,3804
2018,7,28,11,3737.1,1695.175,1319.025,1283.375,10326
2018,7,28,12,2636.25,1514.2,1299.325,1928.7,11343
2018,7,28,13,3264.6,1310.928571,1078.975,1394.125,14748
2018,7,28,14,3938.425,1358.675,1906.1,1684,15349
2018,7,28,15,3439.125,1067.555556,1682,1741.05,15810
2018,7,28,16,2412.225,629.8,1069.1,1238.375,17400
2018,7,28,17,1329.628572,332.5714286,679.6428571,630.8428571,17261
2018,7,28,18,360.325,79.575,185.175,161.075,14533
2018,7,28,19,40.675,8.575,17.1,19.575,9738
2018,7,28,20,0,0,0,0,4584
2018,7,28,21,0,0,0,0,1071
2018,7,28,22,0,0,0,0,76
2018,7,28,23,0,0,0,0,0
2018,7,29,0,0,0,0,0,0
2018,7,29,1,0,0,0,0,0
2018,7,29,2,0,0,0,0,0
2018,7,29,3,0,0,0,0,0
2018,7,29,4,0,0,0,0,0
2018,7,29,5,68.85,19,42.15,30.475,0
2018,7,29,6,506.1,180.15,160.325,246.875,0
2018,7,29,7,593.3,249.375,371.575,260.975,62
2018,7,29,8,703.975,252.375,418.65,316.1,839
2018,7,29,9,768.975,315.8,432.825,292.575,3590
2018,7,29,10,395.65,203.1,418.35,199.725,4185
2018,7,29,11,1086.05,110.525,203.225,625,3806
2018,7,29,12,1608.475,306.725,390.05,251.675,4309
2018,7,29,13,1386,347.725,605.325,879.5,2692
2018,7,29,14,390.775,183.1571429,1107.125,612.575,2023
2018,7,29,15,734.5357143,165.2,573.1857143,408.8285714,4471
2018,7,29,16,822.5138889,208,388.5222222,580.5666667,6279
2018,7,29,17,629.7571428,161.4571429,463.0857143,551.2428571,7641
2018,7,29,18,356.075,59.525,67.6,167.275,3027
2018,7,29,19,35.8,4.7,10.625,16.025,5316
2018,7,29,20,0,0,0,0,3562
2018,7,29,21,0,0,0,0,558
2018,7,29,22,0,0,0,0,33
2018,7,29,23,0,0,0,0,0
2018,7,30,0,0,0,0,0,0
2018,7,30,1,0,0,0,0,0
2018,7,30,2,0,0,0,0,0
2018,7,30,3,0,0,0,0,0
2018,7,30,4,0,0,0,0,0
2018,7,30,5,14.325,24.7,6.025,45.775,0
2018,7,30,6,335.15,48.45,107.775,216.35,0
2018,7,30,7,736.5,334.925,512.475,297.925,48
2018,7,30,8,1756,637.025,747,653.95,423
2018,7,30,9,2650.975,1209.325,1260.875,1041.05,1774
2018,7,30,10,3265.075,1301.2,1115.35,1391.9,4772
2018,7,30,11,3176.825,999.1,1481.375,1569.925,9375
2018,7,30,12,3447.2,1055.975,1020.45,1544.55,12333
2018,7,30,13,3652.239286,1280.75,1507.857143,1796.15,12589
2018,7,30,14,3239.825,1362.675,1929.288889,1978.9375,12888
2018,7,30,15,2967.233333,947.475,1553.9,1412.5,13391
2018,7,30,16,2858.45,667.6,860.975,1145.825,16547
2018,7,30,17,1350.6,365.3571429,298.5571429,509.5428571,15760
2018,7,30,18,342.075,71.9,193.5,150.525,13593
2018,7,30,19,31.05,7.125,14.675,14.975,10439
2018,7,30,20,0,0,0,0,5155
2018,7,30,21,0,0,0,0,973
2018,7,30,22,0,0,0,0,50
2018,7,30,23,0,0,0,0,0
2018,7,31,0,0,0,0,0,0
2018,7,31,1,0,0,0,0,0
2018,7,31,2,0,0,0,0,0
2018,7,31,3,0,0,0,0,0
2018,7,31,4,0,0,0,0,0
2018,7,31,5,76.3,23.75,30.8,35.025,0
2018,7,31,6,389.3,134.2,157.9,224.625,0
2018,7,31,7,1473.6,472.65,633.875,597.875,56
2018,7,31,8,2368.5,834.3428571,1169.625,1363.775,733
2018,7,31,9,3532.675,1271.125,942.65,1447.7,3554
2018,7,31,10,3946.425,1145.925,1609.3,1483.325,8710
2018,7,31,11,3361.275,973.025,1892.775,1526.95,13158
2018,7,31,12,2600.55,1529.8,1998.375,1452.675,15993
2018,7,31,13,3990.45,1478.325,1470.225,1733.5,14986
2018,7,31,14,3799.1,1060.05,1346.325,1537,17626
2018,7,31,15,3284.4,892.85,974.425,1405.85,16139
2018,7,31,16,2332.75,682,1157.575,811.6,15423
2018,7,31,17,885.6857142,283.3428571,854.9428571,496.8857143,13808
2018,7,31,18,189.775,57.15,147.15,139.75,12490
2018,7,31,19,43.7,7.15,9.525,12.825,9345
2018,7,31,20,0,0,0,0,4303
2018,7,31,21,0,0,0,0,700
2018,7,31,22,0,0,0,0,46
2018,7,31,23,0,0,0,0,0
2018,8,1,0,0,0,0,0,0
2018,8,1,1,0,0,0,0,0
2018,8,1,2,0,0,0,0,0
2018,8,1,3,0,0,0,0,0
2018,8,1,4,0,0,0,0,0
2018,8,1,5,75.1,22.15,37.425,23.95,0
2018,8,1,6,547.8,101.1,210.175,198.725,0
2018,8,1,7,1033.625,403.7,610.675,639.6,54
2018,8,1,8,1895.15,741.175,1120.1,457.4,634
2018,8,1,9,1340.725,606.65,1343.025,215.375,2169
2018,8,1,10,89.475,433.6,1249.925,124.75,6967
2018,8,1,11,176.35,68.2,636.4,143.95,12401
2018,8,1,12,437,15,92.275,553.025,15162
2018,8,1,13,238.7,27.1,44.525,506.625,9048
2018,8,1,14,548.45,30.43333333,66.05,523.325,956
2018,8,1,15,709.4,131.275,64.375,510.6,255
2018,8,1,16,594.6,133.4,141.7,181.85,403
2018,8,1,17,574.4571428,124.2857143,105.1285714,112.0428571,619
2018,8,1,18,69,103.55,92.725,162.6,1458
2018,8,1,19,11.325,1.125,12.35,6.525,1779
2018,8,1,20,0,0,0,0,1666
2018,8,1,21,0,0,0,0,1183
2018,8,1,22,0,0,0,0,15
2018,8,1,23,0,0,0,0,0
2018,8,2,0,0,0,0,0,0
2018,8,2,1,0,0,0,0,0
2018,8,2,2,0,0,0,0,0
2018,8,2,3,0,0,0,0,0
2018,8,2,4,0,0,0,0,0
2018,8,2,5,38.675,25.925,33.975,30.825,0
2018,8,2,6,430.45,133.175,201.95,252.025,0
2018,8,2,7,1364.8,328.75,317.35,807.625,33
2018,8,2,8,2274.725,958.675,1061.8,1383,419
2018,8,2,9,3530.525,1143.975,1715.2,1809.65,2107
2018,8,2,10,3989.775,1205.8,1896.65,1977.175,4252
2018,8,2,11,3517.325,1298.6,2020.725,1299.575,10758
2018,8,2,12,3987.225,1314.5,1538.825,1846,15652
2018,8,2,13,3985.7625,1556.225,1692.275,1977.3,17701
2018,8,2,14,3976.15,1391.45,1932.8,1963.875,17023
2018,8,2,15,3481.4,1119.25,1701.125,1698.225,17054
2018,8,2,16,2497.225,714.875,1254.4,1210,17670
2018,8,2,17,1368.742857,310.1571429,722.8857143,645.2142857,17683
2018,8,2,18,308.55,56.3,163.875,130.125,15050
2018,8,2,19,23.9,3.85,9.975,11.775,10226
2018,8,2,20,0,0,0,0,4667
2018,8,2,21,0,0,0,0,851
2018,8,2,22,0,0,0,0,38
2018,8,2,23,0,0,0,0,0
2018,8,3,0,0,0,0,0,0
2018,8,3,1,0,0,0,0,0
2018,8,3,2,0,0,0,0,0
2018,8,3,3,0,0,0,0,0
2018,8,3,4,0,0,0,0,0
2018,8,3,5,62.2,18.875,24.5,29.6,0
2018,8,3,6,481.3,119.05,138.45,253.675,1
2018,8,3,7,1597.5,457.175,622.05,776.4,43
2018,8,3,8,2709.675,661.175,1194.05,1210.5,641
2018,8,3,9,3578.75,1215.7,1513.275,1686.9,3487
2018,8,3,10,3966.35,1122.1,1829.025,692.575,9033
2018,8,3,11,3900.707143,1334.3,1769.6,1405.785714,13909
2018,8,3,12,3916.419444,949.85,1892.044444,1243.577778,16050
2018,8,3,13,2592.275,1371.725,1932.975,1909.425,17347
2018,8,3,14,3131.35,1376.35,1899.2,1551.35,16848
2018,8,3,15,3346.875,1083.475,1709.375,872.875,16157
2018,8,3,16,2360.475,694.725,1219.05,1240.875,17391
2018,8,3,17,1274.014286,313.0571429,664.625,579.95,17296
2018,8,3,18,304.4,58.975,155.125,134.575,14338
2018,8,3,19,26.125,3.975,10.025,12.425,9605
2018,8,3,20,0,0,0,0,4685
2018,8,3,21,0,0,0,0,848
2018,8,3,22,0,0,0,0,38
2018,8,3,23,0,0,0,0,0
2018,8,4,0,0,0,0,0,0
2018,8,4,1,0,0,0,0,0
2018,8,4,2,0,0,0,0,0
2018,8,4,3,0,0,0,0,0
2018,8,4,4,0,0,0,0,0
2018,8,4,5,60.875,17.6,22.25,28.525,0
2018,8,4,6,358.7,125.075,188.125,258.8,0
2018,8,4,7,1006.4,410.1,517.425,720.375,47
2018,8,4,8,2836.210714,712.825,818.9142857,1016.971429,662
2018,8,4,9,3034.875,865.375,1490.025,1750.9,2839
2018,8,4,10,3042.958333,1164.875,1169.966667,1926.088889,6057
2018,8,4,11,3272.625,1493.7,1651.775,1974.125,9803
2018,8,4,12,3906.05,1288.15,1952.075,1973.85,13071
2018,8,4,13,3984.625,1288.5,1146.85,1932.5,14842
2018,8,4,14,3930.075,1372.475,1524.95,1855.675,10535
2018,8,4,15,3528.125,981.45,1149.15,1374.825,15838
2018,8,4,16,2504.95,649.775,834.75,959.875,17344
2018,8,4,17,1306.9,378.4714286,662.9,577.625,14230
2018,8,4,18,333.525,104.6777778,111.425,133.925,11821
2018,8,4,19,22.9,0.033333333,7.35,5.557142857,9761
2018,8,4,20,0,0,0,0,3938
2018,8,4,21,0,0,0,0,810
2018,8,4,22,0,0,0,0,29
2018,8,4,23,0,0,0,0,0
2018,8,5,0,0,0,0,0,0
2018,8,5,1,0,0,0,0,0
2018,8,5,2,0,0,0,0,0
2018,8,5,3,0,0,0,0,0
2018,8,5,4,0,0,0,0,0
2018,8,5,5,61.475,18.325,33.25,30.975,0
2018,8,5,6,466.65,116.725,148.6,249.25,0
2018,8,5,7,1505.625,264.3571429,600.025,759.525,42
2018,8,5,8,2533.557143,825.25,1124.157143,1261.8,605
2018,8,5,9,3381.15,1159.975,1479.225,1690.225,3187
2018,8,5,10,3926.755556,1159.6,995.8444444,1888.877778,8631
2018,8,5,11,3987.925,782.6714286,1459.075,1931.975,13571
2018,8,5,12,3985.775,1006.85,1889.475,1922.925,16969
2018,8,5,13,3967.525,1443.875,860.075,1681.65,17805
2018,8,5,14,3758.575,1289.825,974.175,948.575,15888
2018,8,5,15,3124.9,1043.05,1635.85,1091.775,14943
2018,8,5,16,2175.25,634.8555556,993.725,1067.75,17219
2018,8,5,17,1161.471429,236.9,630.4857143,562.4857143,17170
2018,8,5,18,312.725,60.15,148.7,130.175,13987
2018,8,5,19,21.1,2.85,7.5,8.775,9328
2018,8,5,20,0,0,0,0,4183
2018,8,5,21,0,0,0,0,791
2018,8,5,22,0,0,0,0,23
2018,8,5,23,0,0,0,0,0
2018,8,6,0,0,0,0,0,0
2018,8,6,1,0,0,0,0,0
2018,8,6,2,0,0,0,0,0
2018,8,6,3,0,0,0,0,0
2018,8,6,4,0,0,0,0,0
2018,8,6,5,65.2,20.7,27.625,29.775,0
2018,8,6,6,460.475,117.45,143.35,237.325,0
2018,8,6,7,1521.45,426.35,583.3,750.225,45
2018,8,6,8,2602.15,812.825,1135,1277.175,643
2018,8,6,9,3422.75,1139.95,1547.6,1690.625,3257
2018,8,6,10,3915.275,1338.8,1809.7,1874.55,8449
2018,8,6,11,3981,1435.625,1907.625,1883.3,13200
2018,8,6,12,3983.4,1484.1,1936.025,1883.875,16543
2018,8,6,13,3919.425,1355.375,1802.625,1859.25,17931
2018,8,6,14,3760.325,1112.925,1088.95,1773.675,17912
2018,8,6,15,3123.625,959.45,1004.9,1487.975,17660
2018,8,6,16,2169.825,448.7,920.225,1018.475,16252
2018,8,6,17,1197.014286,238.6714286,413.6714286,547.3571429,13099
2018,8,6,18,198.35,72.525,123.7,115.95,10360
2018,8,6,19,15.375,2.175,4.225,5.875,5855
2018,8,6,20,0,0,0,0,3522
2018,8,6,21,0,0,0,0,781
2018,8,6,22,0,0,0,0,12
2018,8,6,23,0,0,0,0,0
2018,8,7,0,0,0,0,0,0
2018,8,7,1,0,0,0,0,0
2018,8,7,2,0,0,0,0,0
2018,8,7,3,0,0,0,0,0
2018,8,7,4,0,0,0,0,0
2018,8,7,5,69.175,18.675,23.35,30.775,0
2018,8,7,6,455.95,135.85,168.375,226.85,0
2018,8,7,7,1223.75,306.275,514.15,697.15,51
2018,8,7,8,2162.75,730.675,916.3,1193.15,687
2018,8,7,9,2990.825,1059.65,1378.625,1473.025,3063
2018,8,7,10,3286.125,1017.725,1202.375,1746.825,7078
2018,8,7,11,3687.775,1254.825,1293.375,1343.875,11866
2018,8,7,12,3380.725,828.55,1795.875,1788.9,14678
2018,8,7,13,3255.725,708.525,1307.625,1322.35,15206
2018,8,7,14,1895.2,775.55,673.725,929.025,16160
2018,8,7,15,1120.95,664.425,1094.325,848.225,15523
2018,8,7,16,998.575,375.675,351.5,534.25,8168
2018,8,7,17,860.9285715,215.6142857,309.8571429,320.2285714,11130
2018,8,7,18,218.025,56.3,97.65,54.15,6507
2018,8,7,19,6.05,0,3.075,0,4311
2018,8,7,20,0,0,0,0,2579
2018,8,7,21,0,0,0,0,547
2018,8,7,22,0,0,0,0,0
2018,8,7,23,0,0,0,0,0
2018,8,8,0,0,0,0,0,0
2018,8,8,1,0,0,0,0,0
2018,8,8,2,0,0,0,0,0
2018,8,8,3,0,0,0,0,0
2018,8,8,4,0,0,0,0,0
2018,8,8,5,65.175,17.875,25.575,24.7,0
2018,8,8,6,477.25,130.875,162.05,224.2,0
2018,8,8,7,1300.8,384.325,527.6,655.45,45
2018,8,8,8,2275.15,502.625,841.875,1155.625,638
2018,8,8,9,3128.525,510.3,1125.875,1548.025,3027
2018,8,8,10,3403.925,635.775,1630.175,1781.75,7193
2018,8,8,11,3454.125,525.725,1837.25,1852.225,10935
2018,8,8,12,2528.625,556.825,1553.45,1845.7,13975
2018,8,8,13,3708.325,540.275,1518.55,1835.475,16782
2018,8,8,14,3297.3,438.225,1204.525,1078.625,15936
2018,8,8,15,1139,394.675,1031.1,372.8,15204
2018,8,8,16,843.675,240.125,979.025,461.3,14149
2018,8,8,17,852.5428572,130.3,253.9714286,439.7,13077
2018,8,8,18,241.625,38.3,52.825,152.3,8323
2018,8,8,19,11.275,0.025,2,5.4,3511
2018,8,8,20,0,0,0,0,1228
2018,8,8,21,0,0,0,0,1035
2018,8,8,22,0,0,0,0,12
2018,8,8,23,0,0,0,0,0
2018,8,9,0,0,0,0,0,0
2018,8,9,1,0,0,0,0,0
2018,8,9,2,0,0,0,0,0
2018,8,9,3,0,0,0,0,0
2018,8,9,4,0,0,0,0,0
2018,8,9,5,57.39444444,6.55,0,14.4,0
2018,8,9,6,564.65,42.975,143.425,178.425,0
2018,8,9,7,1222.275,99.05,346.85,448.175,37
2018,8,9,8,2359.475,244.35,771.575,733.75,494
2018,8,9,9,2614.325,498.625,1221.3,1023.65,2045
2018,8,9,10,3873.55,657.7,1474.175,1352.125,4323
2018,8,9,11,3931.375,689.525,1907.625,1874.225,9912
2018,8,9,12,3937.175,1429.4,1910.55,1857.2,15526
2018,8,9,13,3899.975,1405,1823.225,1840.325,17434
2018,8,9,14,3451.575,1240.6,1209.9,1710.05,17951
2018,8,9,15,2953.6,694.875,1546.4,1372.625,17926
2018,8,9,16,2012.425,437.525,1058.05,939.125,16856
2018,8,9,17,1048.814286,198.2,568.8857143,477.4142857,13401
2018,8,9,18,248.3928571,60.225,141.4285714,115.425,11220
2018,8,9,19,10.975,1.875,6.633333333,5.525,8208
2018,8,9,20,0,0,0,0,3272
2018,8,9,21,0,0,0,0,723
2018,8,9,22,0,0,0,0,9
2018,8,9,23,0,0,0,0,0
2018,8,10,0,0,0,0,0,0
2018,8,10,1,0,0,0,0,0
2018,8,10,2,0,0,0,0,0
2018,8,10,3,0,0,0,0,0
2018,8,10,4,0,0,0,0,0
2018,8,10,5,51.46388889,17.75,4.9,13.45,0
2018,8,10,6,617.225,126.2,96.5,171.125,0
2018,8,10,7,1251.15,451.675,305.05,595.825,44
2018,8,10,8,1750.15,362.075,608.3,534.025,541
2018,8,10,9,2123.775,398.825,714.95,1273.025,2695
2018,8,10,10,2590.275,796.225,856.85,1276.325,7005
2018,8,10,11,2486.85,1091.6,1434.725,1730.225,6733
2018,8,10,12,3552,1455.875,1792.65,1651.525,6337
2018,8,10,13,1995.875,1284,1822.75,1329.325,10971
2018,8,10,14,1946.95,715.15,1687.025,694.475,13634
2018,8,10,15,2064.2,684.95,1499.05,942.5,11654
2018,8,10,16,1275.525,482.2,896.275,521.1,14854
2018,8,10,17,466.1714286,168.6714286,286.2,447.4571429,12669
2018,8,10,18,216.525,39.8,52.975,131.5,9505
2018,8,10,19,12.625,0,0,7,6666
2018,8,10,20,0,0,0,0,2421
2018,8,10,21,0,0,0,0,528
2018,8,10,22,0,0,0,0,5
2018,8,10,23,0,0,0,0,0
2018,8,11,0,0,0,0,0,0
2018,8,11,1,0,0,0,0,0
2018,8,11,2,0,0,0,0,0
2018,8,11,3,0,0,0,0,0
2018,8,11,4,0,0,0,0,0
2018,8,11,5,45.8,16.475,21.1,23.525,0
2018,8,11,6,423.375,68.15,175.475,226,0
2018,8,11,7,595.85,419.15,218.075,218.575,42
2018,8,11,8,1678.95,270.65,368.475,893.55,520
2018,8,11,9,3193.825,914.575,908.075,1068.8,1984
2018,8,11,10,2798.85,933.4,1204.05,1526.325,5390
2018,8,11,11,3204.075,900.025,1358.575,1266.125,7618
2018,8,11,12,3602.25,895.1,1465.45,1507.325,13085
2018,8,11,13,2655.825,922.6,1319.475,1337.175,12221
2018,8,11,14,2939.6,1046.725,1519.525,1292.575,12236
2018,8,11,15,2380.35,656.7,1362.325,1467.85,11035
2018,8,11,16,1657.8,484.8,768.8,926.85,12164
2018,8,11,17,1095.3,266.7714286,589.0428571,374.1714286,11147
2018,8,11,18,226.825,46.95,88.75,113.5,9392
2018,8,11,19,5.125,0.5,2.1,2.175,7784
2018,8,11,20,0,0,0,0,3422
2018,8,11,21,0,0,0,0,499
2018,8,11,22,0,0,0,0,1
2018,8,11,23,0,0,0,0,0
2018,8,12,0,0,0,0,0,0
2018,8,12,1,0,0,0,0,0
2018,8,12,2,0,0,0,0,0
2018,8,12,3,0,0,0,0,0
2018,8,12,4,0,0,0,0,0
2018,8,12,5,47.01666667,15.475,9.35,29.425,0
2018,8,12,6,457,118.8,144.1,260.7,0
2018,8,12,7,1418.475,355.05,358.1,491.15,38
2018,8,12,8,2076.725,596.4,585.75,954.925,561
2018,8,12,9,1641.9,732.125,686.775,485.65,3018
2018,8,12,10,346.45,314.375,458.425,330.45,7149
2018,8,12,11,1187.475,823.925,602.025,960.725,10758
2018,8,12,12,2642.3,797.7,1096.275,1560.65,10482
2018,8,12,13,2242.75,1173.275,1609.7,1294.675,5932
2018,8,12,14,1005.15,378.425,1220.725,845.475,11754
2018,8,12,15,1094.575,367.775,645.275,703.3,11911
2018,8,12,16,1710.7,435.525,944.925,997.575,13190
2018,8,12,17,1135.042857,252.0428571,575.6571429,357.5571429,3809
2018,8,12,18,180.4,56.7,92.675,102.2,6551
2018,8,12,19,18.175,0,1.15,9.3,7464
2018,8,12,20,0,0,0,0,3075
2018,8,12,21,0,0,0,0,364
2018,8,12,22,0,0,0,0,5
2018,8,12,23,0,0,0,0,0
2018,8,13,0,0,0,0,0,0
2018,8,13,1,0,0,0,0,0
2018,8,13,2,0,0,0,0,0
2018,8,13,3,0,0,0,0,0
2018,8,13,4,0,0,0,0,0
2018,8,13,5,58,20.925,28.8,19.575,0
2018,8,13,6,410.675,102,225.35,223.7,0
2018,8,13,7,1200.325,417.975,452.15,457.525,53
2018,8,13,8,1666.45,757.85,921.7,565.675,649
2018,8,13,9,2462.625,963.9,1515.45,1387.85,2572
2018,8,13,10,3353.35,923.475,1466.3,1845.675,7593
2018,8,13,11,3823.1,1361.35,1308.175,1041.25,12008
2018,8,13,12,3962.675,1238.6,2.089380764,1131.125,14553
2018,8,13,13,2872.575,1104.625,0,841.775,12978
2018,8,13,14,2430.35,620.3,0,1372.35,16516
2018,8,13,15,2613.175,466.15,0,1172,14296
2018,8,13,16,794.625,169.05,0,607.75,13511
2018,8,13,17,737.3,249.3285714,0,608.1714286,6832
2018,8,13,18,219,99.525,0,78.35,7228
2018,8,13,19,2.275,0.475,0,3.5,2453
2018,8,13,20,0,0,0,0,3867
2018,8,13,21,0,0,0,0,1095
2018,8,13,22,0,0,0,0,0
2018,8,13,23,0,0,0,0,0
2018,8,14,0,0,0,0,0,0
2018,8,14,1,0,0,0,0,0
2018,8,14,2,0,0,0,0,0
2018,8,14,3,0,0,0,0,0
2018,8,14,4,0,0,0,0,0
2018,8,14,5,0,1.6,0,1.55,0
2018,8,14,6,123.875,29.975,0,17.9,0
2018,8,14,7,326.15,137.1,0,180.45,9
2018,8,14,8,927.2,170.85,0,1077.725,165
2018,8,14,9,2237.85,445.95,0,1454.175,970
2018,8,14,10,3347.375,692.925,0,1964.3,2011
2018,8,14,11,3987.05,1305.7,0,1945.725,2928
2018,8,14,12,3992.3,1573.025,0,1171.95,6881
2018,8,14,13,3194.7,1525.175,0,1233.575,12284
2018,8,14,14,3285.075,985.15,0,1426.225,14836
2018,8,14,15,2895.125,913.3,0,730.075,17918
2018,8,14,16,1366.7,211.75,0,490.2,17673
2018,8,14,17,563.9285715,266.6857143,0,563.1714286,16833
2018,8,14,18,304.75,39.275,0,102,14332
2018,8,14,19,7.578571428,0.3,0,4.657142857,9401
2018,8,14,20,0,0,0,0,4026
2018,8,14,21,0,0,0,0,569
2018,8,14,22,0,0,0,0,3
2018,8,14,23,0,0,0,0,0
2018,8,15,0,0,0,0,0,0
2018,8,15,1,0,0,0,0,0
2018,8,15,2,0,0,0,0,0
2018,8,15,3,0,0,0,0,0
2018,8,15,4,0,0,0,0,0
2018,8,15,5,38.475,10.3,0,19.875,0
2018,8,15,6,418.925,100.05,0,251.475,0
2018,8,15,7,1400.05,242.475,0,755.525,28
2018,8,15,8,2295.25,379.275,0,1364.075,491
2018,8,15,9,3422.1,566.5222222,0,1712.85,3191
2018,8,15,10,2748.45,646.5,0,1289.25,8102
2018,8,15,11,3150.675,615.875,0,1208.175,13326
2018,8,15,12,2454.2,648.575,0,1319.325,16113
2018,8,15,13,2678.525,435.85,0,1441.125,17502
2018,8,15,14,2375.325,492.1,0,1306.225,16113
2018,8,15,15,2077.375,303.75,0,1187.425,14948
2018,8,15,16,1492.925,283.125,0,780.825,14225
2018,8,15,17,1285.471429,126.8285714,0,556.1714286,14879
2018,8,15,18,201.35,36.4,0,92.7,9635
2018,8,15,19,6.775,0,0,4.075,8196
2018,8,15,20,0,0,0,0,4341
2018,8,15,21,0,0,0,0,1058
2018,8,15,22,0,0,0,0,7
2018,8,15,23,0,0,0,0,0
2018,8,16,0,0,0,0,0,0
2018,8,16,1,0,0,0,0,0
2018,8,16,2,0,0,0,0,0
2018,8,16,3,0,0,0,0,0
2018,8,16,4,0,0,0,0,0
2018,8,16,5,59.15,7.575,0,26.725,0
2018,8,16,6,462.15,68.725,0,212.5,0
2018,8,16,7,1279.85,147.3,0,649.25,50
2018,8,16,8,1957.375,313.475,0,859.425,687
2018,8,16,9,2619.85,398.725,0,1393.25,2395
2018,8,16,10,3134.95,581.825,0,1810,6196
2018,8,16,11,3879.575,540.375,0,1973.775,10581
2018,8,16,12,3439.95,352.575,0,1973.625,11719
2018,8,16,13,2338.025,423.75,0,1241.175,13578
2018,8,16,14,2083.025,533.725,0,660.55,12406
2018,8,16,15,570.3625,224.925,0,645.4,10373
2018,8,16,16,1050.575,178.75,0,346.025,8172
2018,8,16,17,277.6,97.23333333,0,190.9,4700
2018,8,16,18,98.45,29.1,0,40.3,2546
2018,8,16,19,0,0,0,0,1976
2018,8,16,20,0,0,0,0,1158
2018,8,16,21,0,0,0,0,250
2018,8,16,22,0,0,0,0,0
2018,8,16,23,0,0,0,0,0
2018,8,17,0,0,0,0,0,0
2018,8,17,1,0,0,0,0,0
2018,8,17,2,0,0,0,0,0
2018,8,17,3,0,0,0,0,0
2018,8,17,4,0,0,0,0,0
2018,8,17,5,2.475,0.175,0,4.8,0
2018,8,17,6,117.1571429,14.15,0,73.44285714,0
2018,8,17,7,378.2861111,20.15,0,272.5111111,8
2018,8,17,8,709.725,102.875,0,425.95,83
2018,8,17,9,1677.125,144.075,0,1083.625,218
2018,8,17,10,1953.675,556.575,0,618.375,493
2018,8,17,11,1864.95,623.9,0,1263.075,880
2018,8,17,12,3242.95,720.375,0,1293.9,2884
2018,8,17,13,3095.725,936.925,0,1072.1,9921
2018,8,17,14,964.45,964.725,0,962.975,10189
2018,8,17,15,486.725,528.05,0,111.05,10631
